actorId,name,movieCount,genreRichness,shannonDiversity,maxPossibleH,topGenres,topGenreShares
nm0319980,Banjô Ginga,2,4,1.9183,2.0,Animation;Action;Adventure,0.333;0.333;0.167
nm1401969,Shariff Dol,2,4,1.9183,2.0,Drama;Action;Romance,0.333;0.333;0.167
nm0620124,Jôji Nakata,2,4,1.9183,2.0,Action;Animation;Fantasy,0.333;0.333;0.167
nm0404003,Faizal Hussein,2,4,1.9183,2.0,Mystery;Horror;Action,0.333;0.333;0.167
nm0000874,Steven Bauer,2,4,1.9183,2.0,Crime;Drama;Action,0.333;0.333;0.167
nm5664543,Amila Abeysekera,2,4,1.9183,2.0,Drama;Romance;Musical,0.333;0.333;0.167
nm4349094,Dev Kharoud,4,4,1.9056,2.0,Drama;Musical;Comedy,0.375;0.250;0.250
nm1101677,Jun Fukuyama,3,4,1.8911,2.0,Animation;Action;Sci-Fi,0.333;0.333;0.222
nm2017943,Hayley Atwell,3,4,1.8911,2.0,Adventure;Action;Thriller,0.333;0.333;0.222
nm1220531,Krzysztof Czeczot,3,4,1.8879,2.0,Comedy;Romance;Mystery,0.417;0.250;0.167
nm0161607,Andrzej Chyra,3,4,1.8879,2.0,Drama;Music;Comedy,0.417;0.250;0.167
nm0386217,Sei Hiraizumi,2,4,1.8879,2.0,Drama;Romance;Fantasy,0.417;0.250;0.167
nm4821030,Tomasz Wlosok,2,4,1.8879,2.0,Drama;Comedy;Action,0.417;0.250;0.167
nm2396101,Ge Hu,2,4,1.8879,2.0,Drama;Crime;Action,0.417;0.250;0.167
nm0030280,Annapoorna,2,4,1.8879,2.0,Comedy;Horror;Action,0.417;0.250;0.167
nm0692586,Krishna Murali Posani,2,4,1.8879,2.0,Comedy;Horror;Drama,0.417;0.250;0.167
nm3648279,Dhanraj,2,4,1.8879,2.0,Comedy;Horror;Drama,0.417;0.250;0.167
nm0184392,Martin Kove,2,4,1.8879,2.0,Action;Family;Horror,0.417;0.250;0.167
nm0039596,Ashokan,2,4,1.8879,2.0,Drama;Romance;Comedy,0.417;0.250;0.167
nm0536095,Benoît Magimel,2,4,1.8879,2.0,Drama;Comedy;Romance,0.417;0.250;0.167
nm2596793,Mitsuki Takahata,2,4,1.8879,2.0,Comedy;History;Drama,0.417;0.250;0.167
nm1553376,Rhys ap William,2,4,1.8879,2.0,Drama;Sport;Biography,0.417;0.250;0.167
nm0959649,Sara Dögg Ásgeirsdóttir,2,4,1.8879,2.0,Drama;Comedy;Mystery,0.417;0.250;0.167
nm3059813,Atli Óskar Fjalarsson,2,4,1.8879,2.0,Drama;Comedy;Mystery,0.417;0.250;0.167
nm0451600,Anupam Kher,2,4,1.8879,2.0,Drama;Comedy;Action,0.417;0.250;0.167
nm2319565,Sharwanand,2,4,1.8879,2.0,Drama;Romance;Crime,0.417;0.250;0.167
nm0000185,Dolph Lundgren,2,4,1.8879,2.0,Action;Thriller;Fantasy,0.417;0.250;0.167
nm0005450,David Spade,2,4,1.8879,2.0,Comedy;Romance;Animation,0.417;0.250;0.167
nm4392718,Andrew Bachelor,2,4,1.8879,2.0,Comedy;Romance;Action,0.417;0.250;0.167
nm8775863,Mahdi Zaminpardaz,2,4,1.8879,2.0,Drama;Thriller;History,0.417;0.250;0.167
nm8669563,Suneet Bora,2,4,1.8879,2.0,Action;Drama;Thriller,0.417;0.250;0.167
nm15491817,Sanjeev Buragohain,2,4,1.8879,2.0,Action;Drama;Thriller,0.417;0.250;0.167
nm6623474,Hayato Sano,2,4,1.8879,2.0,Drama;Mystery;Romance,0.417;0.250;0.167
nm5712019,Hobby Dhaliwal,2,4,1.8879,2.0,Drama;Family;Adventure,0.417;0.250;0.167
nm0346595,Noel Gugliemi,2,4,1.8879,2.0,Drama;Thriller;Sport,0.417;0.250;0.167
nm1368152,Hanieh Tavassoli,2,4,1.8879,2.0,Drama;Comedy;Mystery,0.417;0.250;0.167
nm4454642,Bei'er Bao,2,4,1.8879,2.0,Action;Fantasy;Thriller,0.417;0.250;0.167
nm2241427,Suraj Venjaramoodu,2,4,1.8879,2.0,Drama;Romance;Sci-Fi,0.417;0.250;0.167
nm10661860,Faiz Khan,2,4,1.8879,2.0,Drama;Thriller;Romance,0.417;0.250;0.167
nm0438463,Anil Kapoor,2,4,1.8879,2.0,Action;Comedy;Drama,0.417;0.250;0.167
nm0025654,Ananth,2,4,1.8879,2.0,Comedy;Drama;Crime,0.417;0.250;0.167
nm2545346,Hadi Kazemi,2,4,1.8879,2.0,Comedy;Drama;Action,0.417;0.250;0.167
nm5584853,Chemban Vinod Jose,2,4,1.8879,2.0,Comedy;Thriller;Action,0.417;0.250;0.167
nm3132725,Amir Aghaee,2,4,1.8879,2.0,Drama;Thriller;Crime,0.417;0.250;0.167
nm2897413,Dharshan Dharmaraj,2,4,1.8879,2.0,Drama;History;Sci-Fi,0.417;0.250;0.167
nm0822278,Tihomir Stanic,2,4,1.8879,2.0,Drama;Comedy;Crime,0.417;0.250;0.167
nm0522205,Sam Louwyck,2,4,1.8879,2.0,Drama;Sci-Fi;Mystery,0.417;0.250;0.167
nm1235505,Joshua Suherman,2,4,1.8879,2.0,Comedy;Romance;Drama,0.417;0.250;0.167
nm5531691,Aruna Balraj,2,4,1.8879,2.0,Action;Crime;Comedy,0.417;0.250;0.167
nm2799219,Sakshi Tanwar,2,4,1.8879,2.0,Drama;Comedy;Action,0.417;0.250;0.167
nm4912288,Marco Gumabao,2,4,1.8879,2.0,Drama;Romance;Mystery,0.417;0.250;0.167
nm7415721,Ilona Chevakova,2,4,1.8879,2.0,Drama;Thriller;Sport,0.417;0.250;0.167
nm8759834,Kevin Bzezovski,2,4,1.8879,2.0,Comedy;Romance;Family,0.417;0.250;0.167
nm8777468,Indra Jegel,2,4,1.8879,2.0,Comedy;Drama;Family,0.417;0.250;0.167
nm9956418,Muhammad Al-Hmeli,2,4,1.8879,2.0,Drama;Comedy;Action,0.417;0.250;0.167
nm3147751,LaKeith Stanfield,2,4,1.8879,2.0,Drama;Thriller;Biography,0.417;0.250;0.167
nm1669753,Przemyslaw Bluszcz,2,4,1.8879,2.0,Drama;Comedy;Crime,0.417;0.250;0.167
nm9016782,Nimisha Sajayan,2,4,1.8879,2.0,Drama;Romance;Action,0.417;0.250;0.167
nm0474492,Agata Kulesza,2,4,1.8879,2.0,Drama;Thriller;Mystery,0.417;0.250;0.167
nm9404262,India Everett,2,4,1.8879,2.0,Thriller;Drama;Horror,0.417;0.250;0.167
nm1333687,Dhanush,2,4,1.8879,2.0,Drama;Action;Comedy,0.417;0.250;0.167
nm1760490,Sharlene San Pedro,2,4,1.8879,2.0,Drama;Romance;Family,0.417;0.250;0.167
nm2534303,Seidi Haarla,2,4,1.8879,2.0,Drama;Comedy;Romance,0.417;0.250;0.167
nm2921197,Johannes Holopainen,2,4,1.8879,2.0,Drama;Comedy;Biography,0.417;0.250;0.167
nm3228320,Vincent Lacoste,2,4,1.8879,2.0,Drama;Comedy;History,0.417;0.250;0.167
nm5408984,Bagavathi Perumal,2,4,1.8879,2.0,Thriller;Mystery;Comedy,0.417;0.250;0.167
nm8290747,Sheshadrie Priyasad,2,4,1.8879,2.0,Comedy;Family;Thriller,0.417;0.250;0.167
nm1699333,Ruth Díaz,2,4,1.8879,2.0,Drama;Thriller;Action,0.417;0.250;0.167
nm1832584,Mario Casas,2,4,1.8879,2.0,Drama;Thriller;Adventure,0.417;0.250;0.167
nm7639503,Dheena,2,4,1.8879,2.0,Thriller;Romance;Crime,0.417;0.250;0.167
nm10386206,Tristen Crow,2,4,1.8879,2.0,Drama;Comedy;Crime,0.417;0.250;0.167
nm10386207,Colin Ochs,2,4,1.8879,2.0,Drama;Comedy;Action,0.417;0.250;0.167
nm3542926,Ramy Kebbe,2,4,1.8879,2.0,Drama;Comedy;Crime,0.417;0.250;0.167
nm2530687,Jochen Hägele,2,4,1.8879,2.0,Comedy;Drama;Animation,0.417;0.250;0.167
nm4383118,Rahul Madhav,2,4,1.8879,2.0,Comedy;Family;Action,0.417;0.250;0.167
nm0460694,Robert Knepper,2,4,1.8879,2.0,Adventure;War;Comedy,0.417;0.250;0.167
nm0244890,Divya Dutta,2,4,1.8879,2.0,Drama;Comedy;Thriller,0.417;0.250;0.167
nm8737285,Refal Hady,2,4,1.8879,2.0,Drama;Romance;Family,0.417;0.250;0.167
nm0463500,Mantarô Koichi,2,4,1.8879,2.0,Drama;Family;Romance,0.417;0.250;0.167
nm3270435,Laetitia Dosch,2,4,1.8879,2.0,Drama;Comedy;Thriller,0.417;0.250;0.167
nm6229730,Janak Premalal,2,4,1.8879,2.0,Drama;Romance;Action,0.417;0.250;0.167
nm0432531,Jing Fang,2,4,1.8879,2.0,Fantasy;Adventure;Comedy,0.417;0.250;0.167
nm1351206,Wojciech Mecwaldowski,2,4,1.8879,2.0,Drama;Comedy;War,0.417;0.250;0.167
nm1957308,V. Jayaprakash,2,4,1.8879,2.0,Drama;Horror;Action,0.417;0.250;0.167
nm3589143,Esther Huang,2,4,1.8879,2.0,Drama;Comedy;Family,0.417;0.250;0.167
nm0472431,Miodrag 'Miki' Krstovic,2,4,1.8879,2.0,Drama;Comedy;Thriller,0.417;0.250;0.167
nm4200805,Anna Luna,2,4,1.8879,2.0,Drama;Horror;Fantasy,0.417;0.250;0.167
nm3606487,Samantha Ruth Prabhu,2,4,1.8879,2.0,Drama;Romance;Fantasy,0.417;0.250;0.167
nm0882219,Urvashi,2,4,1.8879,2.0,Comedy;Horror;Drama,0.417;0.250;0.167
nm8021695,Sam Brooks,2,4,1.8879,2.0,Drama;Fantasy;Horror,0.417;0.250;0.167
nm0227498,Ismail Din,2,4,1.8879,2.0,Comedy;Drama;Family,0.417;0.250;0.167
nm5675846,Kanchana Mendis,2,4,1.8879,2.0,Drama;Comedy;Romance,0.417;0.250;0.167
nm2284321,Samuthirakani,2,4,1.8879,2.0,Drama;Romance;Comedy,0.417;0.250;0.167
nm2511502,Alex Gonzaga,2,4,1.8879,2.0,Comedy;Romance;Drama,0.417;0.250;0.167
nm3122789,Sergio Feregrino,2,4,1.8879,2.0,Comedy;Drama;Fantasy,0.417;0.250;0.167
nm11511039,Yang Zhang,2,4,1.8879,2.0,Thriller;Horror;Action,0.417;0.250;0.167
nm3890987,Samuel Bottomley,2,4,1.8879,2.0,Comedy;Drama;Music,0.417;0.250;0.167
nm1331316,Soko,2,4,1.8879,2.0,Drama;Comedy;Romance,0.417;0.250;0.167
nm0259762,Tommi Eronen,2,4,1.8879,2.0,Drama;Comedy;Sport,0.417;0.250;0.167
nm10350257,Jamal Al-Radhan,2,4,1.8879,2.0,Drama;Comedy;Adventure,0.417;0.250;0.167
nm0000246,Bruce Willis,2,4,1.8879,2.0,Action;Thriller;Sci-Fi,0.417;0.250;0.167
nm8787050,Meiqi Meng,2,4,1.8879,2.0,Romance;Drama;Action,0.417;0.250;0.167
nm1483904,Benjamin Biolay,2,4,1.8879,2.0,Drama;Comedy;Thriller,0.417;0.250;0.167
nm0649746,Fereshteh Sadre Orafaiy,2,4,1.8879,2.0,Drama;Thriller;Biography,0.417;0.250;0.167
nm2435596,Nobue Iketani,2,4,1.8879,2.0,Drama;Family;Comedy,0.417;0.250;0.167
nm4358565,Cait Brasel,2,4,1.8879,2.0,Sci-Fi;Family;Comedy,0.417;0.250;0.167
nm3854930,Moi Marcampo,2,4,1.8879,2.0,Drama;Romance;Comedy,0.417;0.250;0.167
nm0224882,Lucky Dias,2,4,1.8879,2.0,Comedy;Drama;Thriller,0.417;0.250;0.167
nm0720763,Revathi,2,4,1.8879,2.0,Drama;Romance;Action,0.417;0.250;0.167
nm1166977,Guillermo Pfening,2,4,1.8879,2.0,Drama;Thriller;Horror,0.417;0.250;0.167
nm7144002,Jen-Shuo Cheng,2,4,1.8879,2.0,Drama;Thriller;Family,0.417;0.250;0.167
nm1603688,Laetitia Spigarelli,2,4,1.8879,2.0,Drama;Fantasy;Crime,0.417;0.250;0.167
nm9574516,Tanya Hope,3,5,1.88,2.3219,Action;Sci-Fi;Thriller,0.556;0.111;0.111
nm3559559,Rao Ramesh,3,5,1.88,2.3219,Drama;Crime;Fantasy,0.556;0.111;0.111
nm5637317,Raashi Khanna,3,5,1.88,2.3219,Drama;Crime;Thriller,0.556;0.111;0.111
nm5921321,Hemal Ranasinghe,4,5,1.8468,2.3219,Drama;Romance;Family,0.542;0.208;0.083
nm1955570,Saiju Kurup,3,4,1.8163,2.0,Drama;Comedy;Romance,0.444;0.278;0.167
nm1027309,Vincent M. Ward,3,4,1.8163,2.0,Comedy;Drama;Thriller,0.444;0.278;0.167
nm5439813,Sarodj Bertin,3,4,1.8163,2.0,Comedy;Drama;Thriller,0.444;0.278;0.167
nm3557375,Shine Tom Chacko,3,4,1.8163,2.0,Romance;Thriller;Comedy,0.444;0.278;0.167
nm0287544,Renan Fosforoglu,3,4,1.8163,2.0,Drama;Romance;Comedy,0.444;0.278;0.167
nm3909445,Devaraj,4,4,1.8149,2.0,Action;Romance;Drama,0.417;0.292;0.208
nm1669854,Rex Kodippili,4,4,1.8113,2.0,Comedy;Drama;Romance,0.375;0.375;0.125
nm9411656,Mahinda Pathirage,4,5,1.8011,2.3219,Comedy;Drama;Romance,0.583;0.125;0.125
nm0579756,Biju Menon,3,4,1.7925,2.0,Drama;Sport;Romance,0.500;0.167;0.167
nm9605278,Chandika Nanayakkara,3,4,1.7925,2.0,Drama;Romance;History,0.500;0.167;0.167
nm6269780,Aparshakti Khurana,3,4,1.7925,2.0,Drama;Romance;Music,0.500;0.167;0.167
nm0882577,Ken Utsui,3,4,1.7925,2.0,Action;Thriller;Crime,0.500;0.167;0.167
nm2469558,Bijukuttan,3,4,1.7925,2.0,Drama;Action;Comedy,0.500;0.167;0.167
nm8722291,Dimitris Papadopoulos,2,4,1.7925,2.0,Comedy;Adventure;Biography,0.500;0.167;0.167
nm10704645,Cheuk Wah Chan,2,4,1.7925,2.0,Comedy;Drama;Crime,0.500;0.167;0.167
nm6619660,Chao Liang,2,4,1.7925,2.0,Comedy;Action;Drama,0.500;0.167;0.167
nm4538120,Long Chen,2,4,1.7925,2.0,War;Drama;Action,0.500;0.167;0.167
nm0080238,Tanikella Bharani,2,4,1.7925,2.0,Thriller;Comedy;Action,0.500;0.167;0.167
nm10430756,Volodymyr Klymuk,2,4,1.7925,2.0,Documentary;Drama;Biography,0.500;0.167;0.167
nm8726520,Yi Yang,2,4,1.7925,2.0,Drama;Fantasy;Action,0.500;0.167;0.167
nm8383131,Lee Byford,2,4,1.7925,2.0,Drama;Adventure;Action,0.500;0.167;0.167
nm5445942,Fatih Unru,2,4,1.7925,2.0,Horror;Drama;Family,0.500;0.167;0.167
nm0297686,Tatsuya Fuji,2,4,1.7925,2.0,Crime;Comedy;Drama,0.500;0.167;0.167
nm6601314,Igor van Dessel,2,4,1.7925,2.0,Drama;Horror;Thriller,0.500;0.167;0.167
nm1366317,Abhirami,2,4,1.7925,2.0,Drama;Romance;Mystery,0.500;0.167;0.167
nm0361705,Yasuyoshi Hara,2,4,1.7925,2.0,Drama;Animation;Crime,0.500;0.167;0.167
nm6618195,Jezibell Anat,2,4,1.7925,2.0,History;War;Action,0.500;0.167;0.167
nm2067953,Ed Westwick,2,4,1.7925,2.0,Comedy;Action;War,0.500;0.167;0.167
nm0710810,José Raposo,2,4,1.7925,2.0,Drama;Musical;Romance,0.500;0.167;0.167
nm3380735,Sadettin Durak,2,4,1.7925,2.0,Comedy;Drama;Romance,0.500;0.167;0.167
nm0300712,Jim Gaffigan,2,4,1.7925,2.0,Drama;Adventure;Comedy,0.500;0.167;0.167
nm3035081,Amruta Khanvilkar,2,4,1.7925,2.0,Romance;Drama;Crime,0.500;0.167;0.167
nm2865703,Masei Nakayama,2,4,1.7925,2.0,Drama;Animation;Fantasy,0.500;0.167;0.167
nm1728487,Haripriya,2,4,1.7925,2.0,Action;Comedy;Drama,0.500;0.167;0.167
nm0193554,Vondie Curtis-Hall,2,4,1.7925,2.0,Drama;Thriller;Mystery,0.500;0.167;0.167
nm3434373,Aaron Dalla Villa,2,4,1.7925,2.0,Drama;Comedy;Action,0.500;0.167;0.167
nm4736209,Payal Rajput,2,4,1.7925,2.0,Drama;Action;Sci-Fi,0.500;0.167;0.167
nm1954434,Babak Hamidian,2,4,1.7925,2.0,Drama;Comedy;Crime,0.500;0.167;0.167
nm0875244,Kanji Tsuda,2,4,1.7925,2.0,Horror;Drama;History,0.500;0.167;0.167
nm3213784,Mehran Ahmadi,2,4,1.7925,2.0,Drama;Thriller;Crime,0.500;0.167;0.167
nm1719673,Mirai Moriyama,2,4,1.7925,2.0,Drama;Action;Adventure,0.500;0.167;0.167
nm8264172,Anna Cathcart,2,4,1.7925,2.0,Family;Drama;Romance,0.500;0.167;0.167
nm0312064,Anna Geislerová,2,4,1.7925,2.0,Thriller;History;Drama,0.500;0.167;0.167
nm2186865,Hong Chau,2,4,1.7925,2.0,Drama;Comedy;Horror,0.500;0.167;0.167
nm0887206,Jelka van Houten,2,4,1.7925,2.0,Comedy;Adventure;Action,0.500;0.167;0.167
nm3132784,Kishore Kumar G.,2,4,1.7925,2.0,Drama;Romance;Mystery,0.500;0.167;0.167
nm0001595,Michael Paré,2,4,1.7925,2.0,Drama;Mystery;Action,0.500;0.167;0.167
nm1471776,Pejman Bazeghi,2,4,1.7925,2.0,Drama;Adventure;Comedy,0.500;0.167;0.167
nm0001298,Richard Grieco,2,4,1.7925,2.0,Thriller;Drama;Sport,0.500;0.167;0.167
nm1399243,Sonu Sood,2,4,1.7925,2.0,Romance;Drama;History,0.500;0.167;0.167
nm4254660,Leander Vyvey,2,4,1.7925,2.0,Comedy;Adventure;Action,0.500;0.167;0.167
nm3223429,Nivetha Thomas,2,4,1.7925,2.0,Comedy;Action;Crime,0.500;0.167;0.167
nm10496840,Fikri Hadil,2,4,1.7925,2.0,Horror;Family;Action,0.500;0.167;0.167
nm0296350,Troy Fromin,2,4,1.7925,2.0,Thriller;Crime;Mystery,0.500;0.167;0.167
nm8500687,Wayne Lundy,2,4,1.7925,2.0,Drama;Sci-Fi;Action,0.500;0.167;0.167
nm4233819,Elaiza Ikeda,2,4,1.7925,2.0,Horror;Drama;Thriller,0.500;0.167;0.167
nm2577076,Lil Rel Howery,2,4,1.7925,2.0,Comedy;Drama;Crime,0.500;0.167;0.167
nm0672142,Petteri Pennilä,2,4,1.7925,2.0,Comedy;Biography;Drama,0.500;0.167;0.167
nm9485425,Ernest Vestito,2,4,1.7925,2.0,Family;Action;Horror,0.500;0.167;0.167
nm10192526,Nicole Mahr,2,4,1.7925,2.0,Family;Action;Horror,0.500;0.167;0.167
nm10153699,Jagadeesh Prathap Bandari,2,4,1.7925,2.0,Biography;Crime;Drama,0.500;0.167;0.167
nm0008713,Abhimanyu Singh,2,4,1.7925,2.0,Romance;Crime;Drama,0.500;0.167;0.167
nm0062540,Perla Bautista,2,4,1.7925,2.0,Action;Drama;Fantasy,0.500;0.167;0.167
nm0000514,Michael Madsen,2,4,1.7925,2.0,Comedy;Mystery;Thriller,0.500;0.167;0.167
nm3109964,Brian Tyree Henry,2,4,1.7925,2.0,Drama;Action;Adventure,0.500;0.167;0.167
nm0592398,Karim Mirkhadiev,2,4,1.7925,2.0,War;Drama;Thriller,0.500;0.167;0.167
nm11139916,Brono Bajtala,2,4,1.7925,2.0,Drama;Crime;Thriller,0.500;0.167;0.167
nm0679150,Candela Peña,2,4,1.7925,2.0,Comedy;Action;Crime,0.500;0.167;0.167
nm0001166,James Duval,2,4,1.7925,2.0,Drama;Crime;Fantasy,0.500;0.167;0.167
nm0261064,Isaura Espinoza,2,4,1.7925,2.0,Horror;Fantasy;Sci-Fi,0.500;0.167;0.167
nm0285135,Dolores Fonzi,2,4,1.7925,2.0,Comedy;Horror;Mystery,0.500;0.167;0.167
nm1850901,Phillip Andre Botello,2,4,1.7925,2.0,Horror;Thriller;Action,0.500;0.167;0.167
nm1189034,Bharat Dabholkar,2,4,1.7925,2.0,Romance;Action;Drama,0.500;0.167;0.167
nm6427345,Gürbey Ileri,2,4,1.7925,2.0,Drama;Action;Adventure,0.500;0.167;0.167
nm5467214,Kshitish Date,2,4,1.7925,2.0,Biography;Drama;Crime,0.500;0.167;0.167
nm4383366,Daniel Reader,2,4,1.7925,2.0,Sci-Fi;Crime;Drama,0.500;0.167;0.167
nm9357202,Joshua Cody,2,4,1.7925,2.0,Horror;Drama;Crime,0.500;0.167;0.167
nm1910815,Subhasish Mukherjee,2,4,1.7925,2.0,Family;Mystery;Drama,0.500;0.167;0.167
nm0442479,Satish Kaushik,2,4,1.7925,2.0,Romance;Biography;Comedy,0.500;0.167;0.167
nm0438578,Dušan Kaprálik,2,4,1.7925,2.0,Fantasy;Crime;Drama,0.500;0.167;0.167
nm3082341,Eugene Cordero,2,4,1.7925,2.0,Comedy;Drama;Romance,0.500;0.167;0.167
nm3011659,Anna Bellato,2,4,1.7925,2.0,Drama;Romance;Comedy,0.500;0.167;0.167
nm0156955,David Chiang,2,4,1.7925,2.0,Drama;Fantasy;Romance,0.500;0.167;0.167
nm2570245,Kajal Aggarwal,2,4,1.7925,2.0,Romance;Action;Crime,0.500;0.167;0.167
nm4936620,Praveen,2,4,1.7925,2.0,Romance;Action;Crime,0.500;0.167;0.167
nm0437088,Sean Kanan,2,4,1.7925,2.0,Horror;Sci-Fi;Adventure,0.500;0.167;0.167
nm2834209,Tao Hung,2,4,1.7925,2.0,Drama;Comedy;Fantasy,0.500;0.167;0.167
nm0721216,Alisa Reyes,2,4,1.7925,2.0,Action;Crime;Drama,0.500;0.167;0.167
nm0618628,Behçet Nacar,2,4,1.7925,2.0,Comedy;Adventure;Drama,0.500;0.167;0.167
nm0269077,James Faulkner,2,4,1.7925,2.0,Drama;Horror;Sci-Fi,0.500;0.167;0.167
nm1961204,Andrea Scarduzio,2,4,1.7925,2.0,Drama;Sci-Fi;Thriller,0.500;0.167;0.167
nm0273143,Roeland Fernhout,2,4,1.7925,2.0,Drama;Family;Adventure,0.500;0.167;0.167
nm7609200,Fico Fachriza,2,4,1.7925,2.0,Comedy;Adventure;Drama,0.500;0.167;0.167
nm0079451,Nigel Betts,2,4,1.7925,2.0,Drama;Horror;Mystery,0.500;0.167;0.167
nm7733137,Roshan Mathew,2,4,1.7925,2.0,Drama;Action;Crime,0.500;0.167;0.167
nm0462017,Kiyoshi Kobayashi,2,4,1.7925,2.0,Drama;Adventure;Animation,0.500;0.167;0.167
nm3749108,P. Ravi Shankar,2,4,1.7925,2.0,Action;Drama;Family,0.500;0.167;0.167
nm4470621,Shahzoda Matchanova,2,4,1.7925,2.0,War;Drama;Thriller,0.500;0.167;0.167
nm4180684,Beverly Naya,2,4,1.7925,2.0,Thriller;Adventure;Drama,0.500;0.167;0.167
nm9117677,Vitto Marquez,2,4,1.7925,2.0,Horror;Drama;Musical,0.500;0.167;0.167
nm0062098,Henning Baum,2,4,1.7925,2.0,Drama;Adventure;Family,0.500;0.167;0.167
nm0475900,Asuka Kurosawa,2,4,1.7925,2.0,Horror;Drama;Romance,0.500;0.167;0.167
nm9457581,Suraj Mapa,2,4,1.7925,2.0,Comedy;Drama;Musical,0.500;0.167;0.167
nm0644406,Nick Offerman,2,4,1.7925,2.0,Comedy;Thriller;Adventure,0.500;0.167;0.167
nm4949471,Barun Sobti,2,4,1.7925,2.0,Sport;Crime;Mystery,0.500;0.167;0.167
nm4535518,Mindy Robinson,2,4,1.7925,2.0,Thriller;Fantasy;Crime,0.500;0.167;0.167
nm0722636,John Rhys-Davies,2,4,1.7925,2.0,Sci-Fi;Drama;Thriller,0.500;0.167;0.167
nm2156908,Jayalath Manoratne,7,6,1.7916,2.585,Drama;Comedy;Thriller,0.619;0.143;0.071
nm2794335,Sadhu Kokila,4,4,1.7842,2.0,Romance;Comedy;Drama,0.417;0.333;0.167
nm0695177,Prakash Raj,5,5,1.7736,2.3219,Drama;Action;Comedy,0.533;0.267;0.067
nm0419660,Veena Jayakody,6,6,1.7725,2.585,Drama;War;Mystery,0.639;0.083;0.083
nm2018573,Sean Cronin,3,4,1.7527,2.0,Adventure;Crime;Action,0.444;0.333;0.111
nm3792384,Karamjit Anmol,3,4,1.7527,2.0,Drama;Musical;Adventure,0.444;0.333;0.111
nm8054476,Lun Ai,3,4,1.7527,2.0,Comedy;Drama;Action,0.444;0.333;0.111
nm6419392,Priyadarshi Pulikonda,3,4,1.7527,2.0,Comedy;Biography;Action,0.444;0.333;0.111
nm2040571,Mehmet Özgür,3,4,1.7527,2.0,Comedy;Drama;Crime,0.444;0.333;0.111
nm1482259,Kuranosuke Sasaki,3,4,1.7527,2.0,Drama;Mystery;Comedy,0.444;0.333;0.111
nm0582257,Johnny Messner,3,4,1.7527,2.0,Action;Comedy;Sci-Fi,0.444;0.333;0.111
nm3056725,Paran Banerjee,3,4,1.7527,2.0,Drama;Family;Adventure,0.444;0.333;0.111
nm0284717,Malini Fonseka,4,4,1.75,2.0,Drama;War;Action,0.500;0.250;0.125
nm5454914,Arjuna Kamalanath,4,4,1.75,2.0,Comedy;Drama;Thriller,0.500;0.250;0.125
nm2932493,Pubudu Chathuranga,4,4,1.75,2.0,Drama;Horror;Thriller,0.500;0.250;0.125
nm0440202,Kazım Kartal,6,4,1.7232,2.0,Drama;Comedy;Adventure,0.533;0.200;0.133
nm0793674,Masao Shimizu,6,4,1.7219,2.0,Romance;Drama;Thriller,0.400;0.400;0.100
nm0667074,Alan Paule,4,4,1.7179,2.0,Comedy;Drama;Romance,0.458;0.333;0.125
nm5034016,Lino Musella,4,4,1.7179,2.0,Drama;Biography;Thriller,0.458;0.333;0.125
nm4068733,Mel Heflin,3,4,1.7178,2.0,Comedy;Horror;Drama,0.500;0.278;0.111
nm0024032,Sriyani Amarasena,3,4,1.7178,2.0,Drama;Action;Thriller,0.500;0.278;0.111
nm2204070,Lu Huang,3,4,1.6577,2.0,Drama;Crime;Animation,0.556;0.222;0.111
nm0221218,Makrand Deshpande,3,4,1.6577,2.0,Action;Drama;Crime,0.556;0.222;0.111
nm5561908,Suchendra Prasad,3,4,1.6577,2.0,Drama;Comedy;Romance,0.556;0.222;0.111
nm1269796,Mahendra Perera,6,4,1.6258,2.0,Drama;Comedy;Family,0.500;0.333;0.083
nm4731146,Wilson Karunaratne,6,4,1.6258,2.0,Drama;Comedy;Action,0.500;0.333;0.083
nm5215308,Premadasa Vithanage,6,4,1.6258,2.0,Comedy;Drama;Thriller,0.500;0.333;0.083
nm0273091,Robin Fernando,4,4,1.5988,2.0,Drama;Romance;Horror,0.583;0.208;0.125
nm2843482,Chris Sharma,5,3,1.585,1.585,Sport;Action;Documentary,0.333;0.333;0.333
nm6225250,Jason Kehl,5,3,1.585,1.585,Sport;Action;Documentary,0.333;0.333;0.333
nm2718834,Abhijeet Chavan,4,3,1.585,1.585,Action;Biography;Drama,0.333;0.333;0.333
nm0441173,Akihiko Katayama,4,3,1.585,1.585,Musical;Drama;Comedy,0.333;0.333;0.333
nm10532730,Dave Graham,4,3,1.585,1.585,Sport;Action;Documentary,0.333;0.333;0.333
nm0605449,Shin Morikawa,3,3,1.585,1.585,Drama;Musical;Comedy,0.333;0.333;0.333
nm7934016,Jayraj Nair,3,3,1.585,1.585,Comedy;Thriller;Drama,0.333;0.333;0.333
nm3272130,Ashwini Ekbote,3,3,1.585,1.585,Romance;Action;Comedy,0.333;0.333;0.333
nm2225545,Tommy Caldwell,3,3,1.585,1.585,Action;Documentary;Sport,0.333;0.333;0.333
nm0157139,Toshio Chiba,3,3,1.585,1.585,Drama;History;Comedy,0.333;0.333;0.333
nm6705983,Rittika Sen,3,3,1.585,1.585,Action;Drama;Thriller,0.333;0.333;0.333
