actorId,triangles,clusteringCoefficient,kshell,closeness,betweenness
nm7410252,36,1.0,0,0.0,
nm7410978,36,1.0,3,0.103789,
nm7412124,36,1.0,5,0.0,
nm7412230,36,1.0,0,0.0,
nm7414355,36,1.0,5,0.0,
nm7414835,36,1.0,3,0.0,
nm7415721,72,0.470588,0,0.0,
nm7416896,36,1.0,3,0.0,
nm7417110,36,1.0,1,0.099057,
nm7418904,36,1.0,5,0.0,
nm7420809,36,1.0,1,0.0,
nm7423562,36,1.0,3,0.0,
nm7425091,36,1.0,3,0.0,
nm7426140,36,1.0,1,0.0,
nm7426302,36,1.0,1,0.0,
nm7426973,36,1.0,2,0.0,
nm7427686,36,1.0,3,0.0,
nm7427956,36,1.0,1,0.0,
nm7428212,36,1.0,2,0.086777,
nm7429604,36,1.0,3,0.0,
nm7429973,36,1.0,3,0.0,
nm7430253,36,1.0,2,0.0,
nm7430811,36,1.0,2,0.0,
nm7430936,36,1.0,2,0.0,
nm7431180,36,1.0,2,0.0,
nm7432163,36,1.0,2,0.0,
nm7432376,36,1.0,4,0.0,
nm7434168,36,1.0,0,0.0,
nm7434342,36,1.0,3,0.0,
nm7434647,36,1.0,2,0.0,
nm7435641,36,1.0,1,0.0,
nm7435942,36,1.0,3,0.0,
nm7437918,36,1.0,2,0.0,
nm7438321,36,1.0,2,0.0,
nm7439143,36,1.0,1,0.0,
nm7440990,36,1.0,0,0.0,
nm7441022,36,1.0,3,0.121154,
nm7441180,36,1.0,2,0.0,
nm7441315,36,1.0,1,0.0,
nm7441441,36,1.0,3,0.0,
nm7443988,36,1.0,2,0.0,
nm7444712,36,1.0,2,0.0,
nm7445578,36,1.0,2,0.0,
nm7447035,36,1.0,8,0.0,
nm7447363,36,1.0,0,0.0,
nm7448309,36,1.0,2,0.0,
nm7448616,36,1.0,2,0.0,
nm7449940,36,1.0,2,0.0,
nm7450118,36,1.0,0,0.0,
nm7451657,36,1.0,0,0.046667,
nm7452321,36,1.0,4,0.0,
nm7452709,36,1.0,1,0.0,
nm7454102,36,1.0,1,0.0,
nm7455569,36,1.0,0,0.0,
nm7456138,36,1.0,1,0.0,
nm7457611,72,0.470588,7,0.116022,
nm7457612,36,1.0,4,0.114754,
nm7457633,36,1.0,5,0.0,
nm7458751,36,1.0,3,0.0,
nm7459846,36,1.0,4,0.0,
nm7460351,36,1.0,4,0.0,
nm7462382,36,1.0,0,0.0,
nm7462417,36,1.0,3,0.0,
nm7462544,36,1.0,2,0.0,
nm7464790,36,1.0,6,0.0,
nm7465273,74,0.48366,2,0.0,
nm7465702,229,0.26597,3,0.0,0.000153
nm7466077,36,1.0,4,0.0,
nm7467053,36,1.0,7,0.0,
nm7467125,36,1.0,2,0.0,
nm7467169,36,1.0,6,0.0,
nm7467178,36,1.0,5,0.0,
nm7467179,36,1.0,4,0.0,
nm7467399,36,1.0,2,0.0,
nm7467777,36,1.0,5,0.086777,
nm7468057,36,1.0,2,0.0,
nm7469747,36,1.0,0,0.0,
nm7470146,36,1.0,1,0.0,
nm7470871,36,1.0,4,0.0,
nm7473951,36,1.0,4,0.110526,
nm7474454,36,1.0,2,0.060519,
nm7474703,36,1.0,1,0.0,
nm7477011,36,1.0,2,0.08129,
nm7477060,36,1.0,2,0.110526,
nm7477489,36,1.0,1,0.0,
nm7478283,36,1.0,1,0.081395,
nm7478548,36,1.0,3,0.081186,
nm7478940,36,1.0,3,0.121387,
nm7480411,36,1.0,1,0.0,
nm7480472,36,1.0,4,0.0,
nm7482432,36,1.0,0,0.0,
nm7483869,36,1.0,2,0.0,
nm7487475,36,1.0,4,0.0,
nm7487526,36,1.0,3,0.0,
nm7487578,36,1.0,0,0.0,
nm7488036,36,1.0,3,0.0,
nm7488814,36,1.0,0,0.0,
nm7488983,36,1.0,3,0.076364,
nm7489043,36,1.0,5,0.0,
nm7489737,36,1.0,1,0.0,
nm7489961,36,1.0,1,0.0,
nm7490195,72,0.470588,2,0.0,
nm7491908,36,1.0,3,0.0,
nm7491912,36,1.0,0,0.0,
nm7492822,36,1.0,0,0.066808,
nm7494061,36,1.0,1,0.0,
nm7494237,36,1.0,0,0.0,
nm7497829,36,1.0,0,0.0,
nm7499818,36,1.0,6,0.0,
nm7501047,36,1.0,5,0.0,
nm7501381,36,1.0,2,0.0,
nm7501921,36,1.0,5,0.0,
nm7503954,36,1.0,0,0.0,
nm7504002,36,1.0,2,0.0,
nm7504157,72,0.470588,5,0.0,
nm7504215,72,0.529412,2,0.061463,
nm7504486,36,1.0,3,0.0,
nm7504772,36,1.0,2,0.0,
nm7504803,36,1.0,3,0.0,
nm7506705,36,1.0,2,0.0,
nm7507282,36,1.0,2,0.0,
nm7507993,36,1.0,3,0.074822,
nm7508996,36,1.0,2,0.0,
nm7509308,73,0.536765,2,0.0,
nm7509519,36,1.0,1,0.0,
nm7510432,36,1.0,3,0.0,
nm7511275,36,1.0,2,0.0,
nm7511512,36,1.0,1,0.0,
nm7512041,36,1.0,2,0.0,
nm7512142,36,1.0,3,0.0,
nm7514287,36,1.0,2,0.0,
nm7514964,36,1.0,1,0.0,
nm7517010,36,1.0,2,0.102773,
nm7517362,36,1.0,3,0.119772,
nm7517955,36,1.0,1,0.0,
nm7519255,36,1.0,2,0.0,
nm7519257,36,1.0,1,0.0,
nm7519259,36,1.0,0,0.0,
nm7519297,36,1.0,1,0.0,
nm7519937,36,1.0,2,0.0,
nm7519999,36,1.0,2,0.0,
nm7520461,36,1.0,3,0.0,
nm7521778,36,1.0,1,0.0,
nm7522291,36,1.0,1,0.0,
nm7522509,36,1.0,2,0.0,
nm7527785,36,1.0,3,0.0,
nm7527949,36,1.0,2,0.0,
nm7528716,36,1.0,2,0.096923,
nm7529924,36,1.0,2,0.0,
nm7532126,36,1.0,5,0.0,
nm7532160,36,1.0,1,0.0,
nm7532602,36,1.0,2,0.0,
nm7532664,72,0.470588,2,0.075359,
nm7532715,36,1.0,1,0.0,
nm7533736,36,1.0,4,0.0,
nm7533976,36,1.0,3,0.0,
nm7534999,36,1.0,1,0.0,
nm7535030,36,1.0,4,0.110915,
nm7535389,36,1.0,1,0.0,
nm7535414,36,1.0,0,0.0,
nm7538277,36,1.0,3,0.0,
nm7539023,36,1.0,1,0.0,
nm7541334,36,1.0,5,0.0,
nm7542582,36,1.0,0,0.0,
nm7542869,36,1.0,4,0.0,
nm7544691,36,1.0,4,0.0,
nm7545798,36,1.0,3,0.0,
nm7548456,36,1.0,1,0.0,
nm7548573,36,1.0,1,0.0,
nm7548924,36,1.0,6,0.125498,
nm7548984,36,1.0,2,0.0,
nm7549150,36,1.0,1,0.0,
nm7549676,36,1.0,3,0.0,
nm7552600,36,1.0,1,0.0,
nm7552807,36,1.0,1,0.0,
nm7553112,36,1.0,2,0.0,
nm7553114,36,1.0,1,0.0,
nm7556138,36,1.0,2,0.0,
nm7556681,36,1.0,4,0.0,
nm7557914,36,1.0,1,0.097072,
nm7559355,36,1.0,2,0.103618,
nm7559888,36,1.0,0,0.0,
nm7560620,36,1.0,2,0.0,
nm7561226,113,0.347692,3,0.120229,7.3e-05
nm7561244,36,1.0,4,0.116451,
nm7561406,36,1.0,4,0.0,
nm7561884,36,1.0,1,0.0,
nm7562618,36,1.0,3,0.0,
nm7562994,36,1.0,1,0.0,
nm7563501,72,0.529412,1,0.0,
nm7564241,36,1.0,1,0.0,
nm7565175,36,1.0,4,0.0,
nm7565564,36,1.0,6,0.0,
nm7565565,70,0.666667,3,0.0,
nm7565569,36,1.0,3,0.0,
nm7565671,36,1.0,1,0.056808,
nm7569294,36,1.0,4,0.0,
nm7570216,36,1.0,3,0.095745,
nm7573741,36,1.0,4,0.0,
nm7573814,72,0.470588,1,0.0,
nm7574457,36,1.0,2,0.0,
nm7574602,36,1.0,7,0.0,
nm7574603,36,1.0,1,0.0,
nm7574605,36,1.0,6,0.0,
nm7575303,36,1.0,2,0.0,
nm7576208,36,1.0,4,0.0,
nm7577090,36,1.0,2,0.0,
nm7577430,36,1.0,2,0.0,
nm7577471,36,1.0,2,0.0,
nm7578266,36,1.0,4,0.0,
nm7579068,36,1.0,0,0.0,
nm7579937,36,1.0,4,0.0,
nm7580719,36,1.0,2,0.0,
nm7581510,36,1.0,2,0.0,
nm7581690,36,1.0,0,0.0,
nm7582636,36,1.0,2,0.0,
nm7583174,36,1.0,4,0.0,
nm7583177,66,0.725275,3,0.0,
nm7583179,66,0.725275,2,0.0,
nm7584343,36,1.0,1,0.0,
nm7585380,36,1.0,3,0.0,
nm7585473,36,1.0,1,0.0,
nm7586511,36,1.0,3,0.0,
nm7587704,36,1.0,2,0.0,
nm7587855,36,1.0,4,0.114545,
nm7590368,121,0.372308,9,0.0,4.3e-05
nm7591676,36,1.0,5,0.0,
nm7592743,36,1.0,1,0.0,
nm7596281,36,1.0,2,0.0,
nm7596465,36,1.0,2,0.0,
nm7597173,36,1.0,3,0.0,
nm7597651,36,1.0,2,0.102606,
nm7599147,36,1.0,2,0.0,
nm7599451,36,1.0,1,0.0,
nm7600264,36,1.0,1,0.0,
nm7601016,36,1.0,3,0.0,
nm7601695,36,1.0,0,0.0,
nm7603308,36,1.0,2,0.0,
nm7604357,36,1.0,1,0.0,
nm7605608,75,0.490196,1,0.0,
nm7605611,36,1.0,7,0.0,
nm7605654,36,1.0,2,0.0,
nm7607384,36,1.0,0,0.0,
nm7607825,36,1.0,3,0.0,
nm7608220,36,1.0,1,0.08046,
nm7609198,36,1.0,4,0.0,
nm7609200,72,0.470588,3,0.0,
nm7609205,36,1.0,6,0.0,
nm7609206,36,1.0,5,0.0,
nm7609213,36,1.0,4,0.0,
nm7609214,72,0.470588,1,0.0,
nm7609218,36,1.0,1,0.0,
nm7609219,36,1.0,0,0.0,
nm7611437,36,1.0,3,0.0,
nm7612784,36,1.0,4,0.0,
nm7612930,36,1.0,3,0.0,
nm7613067,36,1.0,6,0.0,
nm7613069,36,1.0,5,0.0,
nm7613071,36,1.0,2,0.0,
nm7613074,36,1.0,3,0.0,
nm7613653,36,1.0,0,0.0,
nm7614842,36,1.0,3,0.0,
nm7615080,36,1.0,3,0.0,
nm7616435,36,1.0,1,0.0,
nm7618018,36,1.0,5,0.0,
nm7619400,36,1.0,1,0.0,
nm7620319,36,1.0,1,0.0,
nm7621475,36,1.0,1,0.0,
nm7622521,36,1.0,2,0.082245,
nm7624291,36,1.0,5,0.069922,
nm7624324,36,1.0,0,0.0,
nm7624827,36,1.0,2,0.0,
nm7626461,36,1.0,7,0.0,
nm7626470,36,1.0,6,0.0,
nm7627014,36,1.0,2,0.0,
nm7627852,36,1.0,1,0.0,
nm7628787,36,1.0,3,0.0,
nm7629480,36,1.0,3,0.0,
nm7630833,36,1.0,3,0.0,
nm7630834,36,1.0,2,0.0,
nm7630836,36,1.0,1,0.0,
nm7630841,36,1.0,0,0.0,
nm7632179,36,1.0,2,0.0,
nm7632532,36,1.0,0,0.0,
nm7632624,36,1.0,4,0.0,
nm7633470,36,1.0,3,0.0,
nm7635634,36,1.0,4,0.069922,
nm7636001,36,1.0,0,0.0,
nm7636308,36,1.0,2,0.0,
nm7637210,36,1.0,1,0.0,
nm7638116,36,1.0,3,0.118199,
nm7638796,36,1.0,4,0.0,
nm7639503,73,0.477124,3,0.129363,
nm7639625,36,1.0,3,0.0,
nm7639626,36,1.0,2,0.0,
nm7639984,36,1.0,1,0.0,
nm7640304,77,0.566176,7,0.0,
nm7641815,36,1.0,2,0.104305,
nm7642065,36,1.0,2,0.0,
nm7642152,36,1.0,5,0.074468,
nm7643294,36,1.0,0,0.0,
nm7644882,36,1.0,3,0.0,
nm7645455,135,0.710526,7,0.0,0.00027
nm7645843,36,1.0,4,0.123529,
nm7646570,72,0.470588,3,0.0,
nm7647352,36,1.0,2,0.0,
nm7648635,36,1.0,2,0.106599,
nm7648974,36,1.0,1,0.0,
nm7650817,36,1.0,0,0.0,
nm7653186,36,1.0,4,0.0,
nm7654200,36,1.0,2,0.0,
nm7655252,36,1.0,1,0.0,
nm7657383,36,1.0,2,0.0,
nm7657703,36,1.0,2,0.0,
nm7659185,36,1.0,3,0.0,
nm7659571,36,1.0,0,0.0,
nm7661881,36,1.0,3,0.0,
nm7661938,36,1.0,3,0.0,
nm7662035,36,1.0,1,0.0,
nm7662036,36,1.0,5,0.0,
nm7662319,36,1.0,1,0.0,
nm7662448,36,1.0,3,0.0,
nm7663135,36,1.0,0,0.0,
nm7663910,36,1.0,1,0.0,
nm7664209,36,1.0,0,0.0,
nm7665579,36,1.0,3,0.12069,
nm7665998,36,1.0,1,0.0,
nm7666800,36,1.0,1,0.0,
nm7667168,36,1.0,2,0.0,
nm7668897,36,1.0,3,0.0,
nm7669135,36,1.0,0,0.0,
nm7670840,36,1.0,1,0.0,
nm7672743,36,1.0,0,0.0,
nm7672956,36,1.0,0,0.0,
nm7674551,36,1.0,6,0.121622,
nm7677312,36,1.0,5,0.0,
nm7677571,36,1.0,4,0.0,
nm7679824,36,1.0,3,0.0,
nm7681612,36,1.0,2,0.0,
nm7681636,36,1.0,2,0.0,
nm7681807,36,1.0,3,0.0,
nm7682776,36,1.0,0,0.0,
nm7682933,36,1.0,2,0.0,
nm7684245,36,1.0,0,0.0,
nm7684852,36,1.0,3,0.120459,
nm7685071,36,1.0,4,0.0,
nm7685635,36,1.0,4,0.0,
nm7685655,36,1.0,3,0.0,
nm7687161,36,1.0,2,0.0,
nm7691231,36,1.0,3,0.0,
nm7693842,36,1.0,1,0.0,
nm7693957,36,1.0,2,0.0,
nm7694242,36,1.0,3,0.110526,
nm7694608,36,1.0,2,0.0,
nm7697360,36,1.0,5,0.0,
nm7697417,36,1.0,1,0.0,
nm7698067,36,1.0,0,0.0,
nm7698518,36,1.0,3,0.0,
nm7699591,36,1.0,1,0.0,
nm7699631,36,1.0,0,0.0,
nm7700576,36,1.0,2,0.0,
nm7700703,36,1.0,1,0.086066,
nm7701129,36,1.0,2,0.0,
nm7702461,36,1.0,2,0.0,
nm7703059,36,1.0,2,0.106419,
nm7703577,36,1.0,2,0.0,
nm7704530,72,0.470588,3,0.0,
nm7704744,36,1.0,4,0.0,
nm7704806,36,1.0,6,0.0,
nm7709200,36,1.0,1,0.0,
nm7709593,36,1.0,3,0.0,
nm7712734,36,1.0,3,0.073001,
nm7713302,36,1.0,5,0.0,
nm7713812,36,1.0,4,0.0,
nm7714600,36,1.0,1,0.0,
nm7716909,36,1.0,4,0.0,
nm7716984,36,1.0,2,0.0,
nm7720207,36,1.0,2,0.119545,
nm7721668,36,1.0,3,0.0,
nm7722049,36,1.0,2,0.0,
nm7722733,36,1.0,2,0.0,
nm7723888,36,1.0,1,0.0,
nm7725345,36,1.0,4,0.086777,
nm7726984,36,1.0,3,0.0,
nm7727350,36,1.0,2,0.0,
nm7727960,36,1.0,3,0.0,
nm7728725,36,1.0,2,0.0,
nm7728809,36,1.0,5,0.0,
nm7730296,36,1.0,2,0.0,
nm7730327,36,1.0,3,0.0,
nm7731379,73,0.695238,8,0.0,
nm7731977,36,1.0,4,0.0,
nm7732480,36,1.0,1,0.0,
nm7732655,36,1.0,4,0.1121,
nm7732675,98,0.424242,1,0.115385,0.000144
nm7733137,72,0.470588,5,0.122093,
nm7733262,36,1.0,1,0.0,
nm7733435,36,1.0,2,0.112299,
nm7734449,66,0.725275,4,0.098592,
nm7734450,36,1.0,2,0.076364,
nm7736042,36,1.0,1,0.0,
nm7736730,36,1.0,0,0.0,
nm7736740,36,1.0,2,0.096183,
nm7737551,36,1.0,3,0.0,
nm7737656,36,1.0,2,0.0,
nm7737710,36,1.0,2,0.0,
nm7739410,36,1.0,2,0.0,
nm7742005,36,1.0,4,0.114338,
nm7742646,36,1.0,1,0.0,
nm7744405,36,1.0,2,0.0,
nm7744472,36,1.0,0,0.0,
nm7744616,36,1.0,1,0.0,
nm7744845,72,0.470588,4,0.12831,
nm7744878,36,1.0,1,0.0,
nm7744932,36,1.0,7,0.0,
nm7745464,36,1.0,1,0.0,
nm7747145,36,1.0,1,0.0,
nm7747251,36,1.0,1,0.0,
nm7747767,36,1.0,0,0.0,
nm7747984,36,1.0,1,0.0,
nm7748240,36,1.0,2,0.06833,
nm7751840,36,1.0,3,0.10396,
nm7752372,36,1.0,4,0.0,
nm7753033,36,1.0,2,0.0,
nm7753897,36,1.0,1,0.0,
nm7754425,36,1.0,4,0.0,
nm7755046,36,1.0,2,0.0,
nm7755666,36,1.0,2,0.0,
nm7756026,36,1.0,2,0.0,
nm7756047,36,1.0,3,0.0,
nm7756094,36,1.0,6,0.0,
nm7756902,72,0.470588,1,0.0,
nm7757481,36,1.0,0,0.0,
nm7759916,72,0.470588,2,0.0,
nm7760093,36,1.0,1,0.0,
nm7760239,36,1.0,0,0.0,
nm7760595,36,1.0,3,0.0,
nm7761976,36,1.0,0,0.0,
nm7763809,36,1.0,2,0.066107,
nm7766764,36,1.0,4,0.0,
nm7767161,36,1.0,3,0.111901,
nm7770551,72,0.470588,2,0.0,
nm7770566,36,1.0,0,0.0,
nm7770979,36,1.0,3,0.0,
nm7774428,36,1.0,4,0.0,
nm7776185,36,1.0,3,0.0,
nm7778748,36,1.0,1,0.0,
nm7780354,36,1.0,3,0.0,
nm7782041,36,1.0,5,0.0,
nm7782043,36,1.0,4,0.0,
nm7782063,36,1.0,3,0.0,
nm7782080,36,1.0,2,0.0,
nm7782119,36,1.0,2,0.0,
nm7782141,36,1.0,2,0.0,
nm7782387,36,1.0,0,0.0,
nm7785804,72,0.470588,3,0.111901,
nm7785899,36,1.0,1,0.080769,
nm7785962,36,1.0,3,0.0,
nm7788268,36,1.0,1,0.0,
nm7788269,36,1.0,1,0.0,
nm7792489,36,1.0,1,0.0,
nm7793254,36,1.0,1,0.0,
nm7794816,36,1.0,0,0.0,
nm7795173,36,1.0,0,0.0,
nm7796669,36,1.0,4,0.111111,
nm7796795,36,1.0,2,0.0,
nm7797362,36,1.0,2,0.0,
nm7797832,36,1.0,2,0.0,
nm7798213,36,1.0,3,0.0,
nm7798251,36,1.0,0,0.0,
nm7798667,36,1.0,1,0.0,
nm7800337,36,1.0,4,0.0,
nm7800984,36,1.0,2,0.0,
nm7800985,36,1.0,1,0.0,
nm7801302,36,1.0,0,0.0,
nm7802204,36,1.0,4,0.117318,
nm7802497,36,1.0,2,0.0,
nm7802961,36,1.0,1,0.088359,
nm7803642,36,1.0,0,0.0,
nm7804649,36,1.0,2,0.0,
nm7806304,36,1.0,0,0.0,
nm7806571,36,1.0,1,0.0,
nm7809104,36,1.0,0,0.0,
nm7809716,36,1.0,2,0.0,
nm7809825,36,1.0,0,0.0,
nm7809939,36,1.0,3,0.065489,
nm7809993,36,1.0,0,0.0,
nm7811177,36,1.0,3,0.0,
nm7812022,36,1.0,0,0.0,
nm7812059,36,1.0,3,0.069922,
nm7813024,36,1.0,1,0.0,
nm7814127,36,1.0,2,0.097523,
nm7816583,36,1.0,0,0.0,
nm7816790,36,1.0,6,0.0,
nm7816978,36,1.0,6,0.0,
nm7819450,36,1.0,2,0.0,
nm7819823,36,1.0,0,0.0,
nm7820251,36,1.0,4,0.0,
nm7820582,36,1.0,6,0.0,
nm7821071,72,0.470588,3,0.0,
nm7821287,36,1.0,2,0.0,
nm7821768,36,1.0,0,0.0,
nm7821993,36,1.0,2,0.0,
nm7822046,36,1.0,5,0.0,
nm7822064,74,0.48366,5,0.0,
nm7822298,36,1.0,2,0.0,
nm7822670,36,1.0,3,0.0,
nm7824910,36,1.0,2,0.0,
nm7825235,72,0.470588,3,0.07,
nm7825322,72,0.470588,1,0.0,
nm7827998,36,1.0,2,0.0,
nm7828073,36,1.0,2,0.077111,
nm7828133,36,1.0,2,0.0,
nm7833427,36,1.0,0,0.0,
nm7834015,36,1.0,3,0.0,
nm7835118,36,1.0,0,0.0,
nm7836926,36,1.0,4,0.0,
nm7837226,73,0.477124,1,0.12426,
nm7837420,36,1.0,0,0.0,
nm7837890,36,1.0,4,0.0,
nm7837949,36,1.0,1,0.0,
nm7839325,36,1.0,2,0.0,
nm7840131,36,1.0,2,0.0,
nm7840305,36,1.0,2,0.0,
nm7840514,36,1.0,1,0.057904,
nm7840775,36,1.0,1,0.0,
nm7842711,36,1.0,2,0.0,
nm7842944,36,1.0,6,0.098437,
nm7842996,36,1.0,1,0.0,
nm7844980,36,1.0,1,0.0,
nm7845710,36,1.0,2,0.106599,
nm7846445,36,1.0,1,0.0,
nm7846596,36,1.0,3,0.0,
nm7846777,36,1.0,6,0.0,
nm7848050,36,1.0,6,0.116022,
nm7848796,36,1.0,2,0.0,
nm7848881,36,1.0,2,0.0,
nm7850258,36,1.0,7,0.130165,
nm7853326,36,1.0,1,0.0,
nm7853681,36,1.0,3,0.0,
nm7854903,36,1.0,4,0.062315,
nm7855374,181,0.182828,5,0.122568,8e-05
nm7856398,36,1.0,2,0.0,
nm7858189,36,1.0,1,0.0,
nm7858230,36,1.0,2,0.065489,
nm7859219,36,1.0,2,0.0,
nm7860012,36,1.0,2,0.074822,
nm7861830,36,1.0,2,0.0,
nm7862385,36,1.0,2,0.0,
nm7864509,36,1.0,2,0.0,
nm7864849,36,1.0,1,0.0,
nm7865013,36,1.0,0,0.0,
nm7866296,36,1.0,4,0.074468,
nm7868231,36,1.0,1,0.0,
nm7870592,36,1.0,1,0.0,
nm7874279,36,1.0,0,0.0,
nm7874640,36,1.0,2,0.0,
nm7878094,36,1.0,2,0.0,
nm7878527,36,1.0,4,0.0,
nm7883974,36,1.0,2,0.0,
nm7884000,36,1.0,2,0.0,
nm7884017,36,1.0,4,0.0,
nm7885560,36,1.0,4,0.0,
nm7886376,36,1.0,4,0.0,
nm7887725,72,0.470588,2,0.0,
nm7889014,36,1.0,1,0.0,
nm7889241,36,1.0,3,0.0,
nm7889606,36,1.0,3,0.0,
nm7890595,36,1.0,2,0.0,
nm7891787,36,1.0,1,0.0,
nm7892854,36,1.0,4,0.0,
nm7893878,36,1.0,0,0.0,
nm7894320,36,1.0,0,0.0,
nm7897290,36,1.0,0,0.0,
nm7898245,74,0.48366,6,0.0,
nm7898789,36,1.0,1,0.0,
nm7898975,36,1.0,8,0.0,
nm7899183,36,1.0,0,0.0,
nm7899531,72,0.6,3,0.0,
nm7900894,36,1.0,6,0.0,
nm7901259,36,1.0,1,0.0,
nm7902114,69,0.657143,3,0.0,
nm7903749,36,1.0,1,0.0,
nm7903846,36,1.0,0,0.0,
nm7903965,36,1.0,0,0.088483,
nm7906102,36,1.0,2,0.0,
nm7906830,36,1.0,2,0.0,
nm7907339,36,1.0,1,0.0,
nm7907410,36,1.0,1,0.0,
nm7908412,36,1.0,3,0.0,
nm7909122,36,1.0,2,0.10396,
nm7910551,36,1.0,2,0.0,
nm7910915,36,1.0,1,0.106599,
nm7911117,36,1.0,4,0.0,
nm7911216,36,1.0,0,0.0,
nm7912616,36,1.0,1,0.0,
nm7912847,36,1.0,2,0.0,
nm7915157,36,1.0,5,0.096626,
nm7917379,36,1.0,0,0.0,
nm7917727,36,1.0,6,0.121387,
nm7918400,36,1.0,3,0.0,
nm7919266,36,1.0,3,0.075179,
nm7920181,36,1.0,3,0.0,
nm7920193,36,1.0,2,0.0,
nm7920660,72,0.529412,3,0.0,
nm7922387,75,0.551471,3,0.0,
nm7922388,36,1.0,2,0.0,
nm7922531,36,1.0,3,0.0,
nm7922534,36,1.0,2,0.0,
nm7922711,74,0.48366,7,0.0,
nm7923536,36,1.0,1,0.0,
nm7925167,36,1.0,3,0.110526,
nm7926533,36,1.0,0,0.057904,
nm7927064,36,1.0,2,0.0,
nm7927066,36,1.0,2,0.0,
nm7928613,36,1.0,4,0.0,
nm7928683,36,1.0,1,0.0,
nm7929495,36,1.0,6,0.0,
nm7929499,36,1.0,5,0.0,
nm7929501,36,1.0,4,0.0,
nm7929504,36,1.0,3,0.0,
nm7929508,36,1.0,2,0.0,
nm7929509,36,1.0,1,0.0,
nm7929510,36,1.0,0,0.0,
nm7929688,36,1.0,3,0.070156,
nm7930619,36,1.0,2,0.0,
nm7931125,36,1.0,1,0.0,
nm7931483,36,1.0,3,0.101286,
nm7931755,36,1.0,1,0.0,
nm7933615,36,1.0,0,0.0,
nm7933720,36,1.0,2,0.0,
nm7934016,110,0.31339,4,0.115385,0.001467
nm7934161,36,1.0,3,0.074468,
nm7934247,36,1.0,2,0.0,
nm7936196,36,1.0,3,0.114545,
nm7937521,36,1.0,1,0.0,
nm7938836,36,1.0,1,0.0,
nm7939035,36,1.0,2,0.0,
nm7942101,36,1.0,4,0.0,
nm7942853,36,1.0,4,0.0,
nm7943677,36,1.0,0,0.0,
nm7944314,109,0.310541,6,0.123047,0.001071
nm7946606,36,1.0,1,0.0,
nm7948282,36,1.0,1,0.0,
nm7948429,36,1.0,5,0.0875,
nm7950030,36,1.0,0,0.0,
nm7952187,36,1.0,2,0.0,
nm7953451,36,1.0,3,0.0,
nm7954006,36,1.0,1,0.0,
nm7955935,72,0.470588,2,0.0,
nm7958931,36,1.0,4,0.105528,
nm7960887,36,1.0,1,0.0,
nm7961313,36,1.0,4,0.0,
nm7961780,36,1.0,1,0.0,
nm7963857,36,1.0,2,0.0,
nm7963858,36,1.0,5,0.0,
nm7963859,36,1.0,4,0.0,
nm7966228,36,1.0,2,0.0,
nm7967336,36,1.0,3,0.0,
nm7968804,36,1.0,3,0.0,
nm7968959,36,1.0,1,0.0,
nm7970056,72,0.470588,4,0.0,
nm7970235,36,1.0,2,0.0,
nm7970539,36,1.0,2,0.0,
nm7971356,36,1.0,1,0.0,
nm7973284,36,1.0,3,0.0,
nm7973570,36,1.0,0,0.0,
nm7976335,36,1.0,1,0.0,
nm7977067,36,1.0,1,0.0,
nm7977475,36,1.0,2,0.0,
nm7979536,36,1.0,0,0.0,
nm7979856,36,1.0,0,0.0,
nm7981127,36,1.0,2,0.0,
nm7981365,36,1.0,1,0.0,
nm7984132,36,1.0,0,0.0,
nm7984586,36,1.0,3,0.0,
nm7984876,36,1.0,4,0.0,
nm7986140,36,1.0,4,0.0,
nm7987438,36,1.0,1,0.0,
nm7987556,36,1.0,0,0.0,
nm7987902,36,1.0,1,0.0,
nm7987911,36,1.0,2,0.0,
nm7988098,36,1.0,2,0.0,
nm7988227,36,1.0,3,0.0,
nm7988260,36,1.0,2,0.0,
nm7989024,36,1.0,1,0.0,
nm7989363,36,1.0,3,0.105528,
nm7991288,36,1.0,2,0.0,
nm7991474,36,1.0,9,0.0,
nm7992092,36,1.0,4,0.0,
nm7993373,36,1.0,0,0.0,
nm7993498,36,1.0,2,0.0,
nm7993943,36,1.0,1,0.0,
nm7995979,36,1.0,2,0.0,
nm7997361,36,1.0,2,0.0,
nm7997369,36,1.0,2,0.0,
nm7999814,36,1.0,3,0.0,
nm8001323,36,1.0,1,0.0,
nm8002071,36,1.0,5,0.0,
nm8004027,36,1.0,0,0.0,
nm8004222,72,0.470588,6,0.0,
nm8004316,36,1.0,3,0.0,
nm8006127,36,1.0,1,0.0,
nm8006184,36,1.0,0,0.0,
nm8007355,36,1.0,2,0.0,
nm8007406,36,1.0,0,0.0,
nm8008780,36,1.0,3,0.0,
nm8009298,36,1.0,1,0.0,
nm8009836,36,1.0,3,0.0,
nm8011037,36,1.0,0,0.0,
nm8011197,36,1.0,1,0.0,
nm8011886,36,1.0,0,0.0,
nm8011939,36,1.0,2,0.0,
nm8014084,36,1.0,2,0.073171,
nm8015221,36,1.0,1,0.09389,
nm8015611,36,1.0,2,0.0,
nm8016666,36,1.0,2,0.0,
nm8016794,36,1.0,1,0.0,
nm8016955,36,1.0,1,0.0,
nm8017732,71,0.591667,1,0.0,
nm8017864,36,1.0,8,0.0,
nm8017879,36,1.0,4,0.0,
nm8018569,36,1.0,2,0.0,
nm8018636,36,1.0,2,0.0,
nm8019376,36,1.0,2,0.114545,
